custid,age,gender,ms,child,zone,bad
3794,3,2,2,2,15,0
3795,2,2,1,1,14,0
3796,1,2,2,1,17,0
3797,1,1,1,1,17,0
3798,1,1,2,1,14,0
3799,2,2,2,1,19,1
3800,2,2,2,1,20,0
3801,1,2,1,1,12,0
3802,1,1,1,1,9,0
3803,3,1,2,1,1,0
3804,1,1,1,1,19,0
3805,1,2,1,1,8,0
3806,1,1,1,1,18,0
3807,2,2,1,1,13,0
3808,1,2,1,1,14,0
3809,3,1,2,1,6,0
3810,1,2,2,2,14,0
3811,1,1,2,2,7,0
3812,1,2,1,1,4,0
3813,2,1,2,2,10,1
3814,2,1,1,1,14,0
3815,2,2,1,1,19,0
3816,1,1,2,2,13,0
3817,1,1,2,1,4,0
3818,2,1,2,1,5,0
3819,3,1,2,2,11,0
3820,3,1,1,1,18,1
3821,2,2,1,1,16,0
3822,1,2,2,2,5,1
3823,1,1,2,1,10,0
3824,2,2,2,1,8,1
3825,1,2,1,1,2,1
3826,2,1,1,1,16,0
3827,1,1,1,1,6,0
3828,3,1,1,1,17,0
3829,3,1,2,2,6,0
3830,3,1,2,2,1,0
3831,2,2,2,2,20,0
3832,3,1,1,1,7,1
3833,3,2,1,1,5,1
3834,2,1,2,2,7,0
3835,3,1,1,1,1,0
3836,3,1,1,1,19,0
3837,3,1,2,2,16,0
3838,2,1,1,1,20,0
3839,1,2,2,1,2,1
3840,1,2,2,2,6,1
3841,2,1,2,1,1,0
3842,3,1,1,1,13,0
3843,3,2,2,1,10,0
3844,1,1,1,1,13,1
3845,2,1,2,1,14,0
3846,3,2,2,1,7,1
3847,2,1,2,2,13,0
3848,3,2,2,1,5,0
3849,2,2,1,1,3,0
3850,2,1,2,1,18,0
3851,1,1,2,2,9,0
3852,1,1,2,2,11,0
3853,2,2,2,2,11,0
3854,1,1,2,1,6,0
3855,3,1,1,1,13,1
3856,2,1,1,1,8,1
3857,1,2,1,1,1,1
3858,3,1,2,1,4,0
3859,1,2,2,1,3,0
3860,1,2,2,1,14,0
3861,2,1,1,1,20,0
3862,2,1,2,1,6,0
3863,2,2,1,1,10,0
3864,2,2,2,2,17,0
3865,2,2,2,1,12,1
3866,1,2,2,2,9,0
3867,1,2,2,2,20,0
3868,1,1,2,2,12,0
3869,2,1,1,1,7,0
3870,1,1,2,1,12,0
3871,3,2,1,1,4,0
3872,2,1,2,2,19,0
3873,3,1,2,1,20,0
3874,3,1,2,1,14,0
3875,2,2,2,2,11,0
3876,2,2,1,1,5,0
3877,2,2,2,2,4,0
3878,2,1,1,1,17,0
3879,3,1,2,1,7,0
3880,1,1,1,1,8,0
3881,2,2,1,1,6,0
3882,3,2,2,2,4,1
3883,3,2,2,2,1,1
3884,2,1,2,1,8,0
3885,1,2,1,1,9,1
3886,2,2,1,1,9,0
3887,1,2,1,1,9,0
3888,3,2,1,1,13,0
3889,1,2,1,1,5,0
3890,1,2,1,1,6,0
3891,1,2,2,1,6,0
3892,3,2,2,2,8,1
3893,3,1,1,1,3,0
3894,2,2,2,2,4,1
3895,2,1,1,1,1,1
3896,3,2,1,1,12,0
3897,2,1,1,1,18,0
3898,3,2,1,1,3,0
3899,1,2,2,1,1,0
3900,2,2,1,1,15,0
3901,1,2,2,2,13,0
3902,1,1,1,1,13,0
3903,1,1,2,2,1,0
3904,3,2,2,2,10,0
3905,1,1,2,1,7,0
3906,1,1,1,1,5,0
3907,1,1,1,1,3,0
3908,2,2,1,1,8,0
3909,3,1,1,1,8,0
3910,3,2,1,1,10,0
3911,1,2,1,1,2,0
3912,2,1,2,2,9,0
3913,1,1,2,2,18,0
3914,3,2,2,2,11,0
3915,3,2,2,2,2,1
3916,2,1,1,1,10,0
3917,1,2,1,1,13,0
3918,1,2,2,2,19,0
3919,1,1,1,1,13,1
3920,1,2,1,1,16,0
3921,1,2,1,1,2,1
3922,2,1,1,1,15,0
3923,3,1,1,1,17,0
3924,1,1,1,1,4,0
3925,3,1,1,1,18,0
3926,2,2,1,1,11,0
3927,1,2,1,1,9,0
3928,2,1,2,2,10,0
3929,1,1,2,2,8,0
3930,1,1,2,1,5,0
3931,2,1,1,1,10,0
3932,1,1,2,1,6,0
3933,2,2,2,1,14,0
3934,2,1,2,2,9,0
3935,2,2,1,1,12,0
3936,1,1,2,2,16,0
3937,1,2,2,1,3,0
3938,2,1,1,1,18,0
3939,1,2,1,1,20,0
3940,3,2,1,1,12,0
3941,1,2,1,1,13,0
3942,2,1,2,1,6,0
3943,1,1,1,1,19,0
3944,3,2,1,1,15,0
3945,1,2,1,1,5,0
3946,2,2,1,1,5,0
3947,3,1,1,1,3,0
3948,3,2,1,1,18,0
3949,2,1,2,1,11,1
3950,1,1,1,1,8,0
3951,1,1,2,2,6,0
3952,1,2,2,2,5,0
3953,1,2,1,1,6,0
3954,3,1,1,1,9,0
3955,2,1,2,2,3,1
3956,2,2,2,2,9,0
3957,2,1,1,1,8,0
3958,1,1,2,1,11,0
3959,2,1,2,1,6,0
3960,3,2,1,1,6,0
3961,3,1,1,1,3,0
3962,3,2,1,1,12,0
3963,1,2,1,1,19,0
3964,1,1,1,1,2,0
3965,3,2,1,1,19,0
3966,3,2,1,1,4,0
3967,3,2,1,1,3,0
3968,3,2,2,2,13,0
3969,2,1,1,1,4,0
3970,2,2,1,1,9,0
3971,1,2,1,1,2,1
3972,2,1,2,1,12,0
3973,1,1,1,1,3,0
3974,2,2,2,1,18,0
3975,2,1,2,2,9,0
3976,3,2,2,1,8,0
3977,2,2,2,1,3,1
3978,2,1,1,1,19,0
3979,1,2,2,2,3,0
3980,3,1,1,1,8,0
3981,3,1,1,1,2,0
3982,1,1,1,1,6,1
3983,2,2,2,1,18,0
3984,2,1,1,1,8,0
3985,1,1,1,1,3,1
3986,1,1,1,1,5,0
3987,1,1,2,2,9,1
3988,1,2,1,1,13,1
3989,2,2,2,1,14,1
3990,3,1,1,1,7,0
3991,1,2,1,1,9,0
3992,2,1,1,1,8,1
3993,2,1,2,1,6,0
3994,2,1,2,2,5,0
3995,1,1,1,1,10,1
3996,3,1,1,1,6,1
3997,2,2,1,1,7,0
3998,2,1,1,1,16,0
3999,2,2,2,1,20,0
4000,1,2,1,1,19,0
4001,2,2,2,2,3,0
4002,3,1,2,1,5,0
4003,3,1,2,1,10,0
4004,1,1,2,2,17,0
4005,3,2,2,2,17,1
4006,2,1,2,2,5,0
4007,3,1,2,1,13,0
4008,2,2,2,1,17,0
4009,2,1,2,1,16,0
4010,1,2,1,1,3,0
4011,3,1,2,2,8,0
4012,2,1,1,1,19,0
4013,3,2,1,1,1,0
4014,3,1,2,2,9,0
4015,2,1,1,1,3,1
4016,1,1,1,1,7,0
4017,1,1,2,1,2,0
4018,1,1,1,1,5,0
4019,2,1,2,1,6,0
4020,3,1,2,1,4,0
4021,3,2,2,1,3,0
4022,2,2,1,1,7,0
4023,3,1,1,1,11,0
4024,3,2,2,2,9,0
4025,2,1,1,1,3,0
4026,1,2,1,1,14,0
4027,1,2,1,1,18,0
4028,1,1,2,1,15,0
4029,1,1,2,1,6,0
4030,2,2,2,2,14,1
4031,1,1,1,1,18,1
4032,1,1,2,1,10,1
4033,2,1,2,2,7,0
4034,1,2,1,1,19,0
4035,2,2,1,1,13,0
4036,2,1,2,1,7,0
4037,3,2,2,1,19,0
4038,3,1,1,1,10,1
4039,1,1,1,1,9,0
4040,3,1,2,1,17,1
4041,1,1,1,1,17,0
4042,3,1,1,1,9,0
4043,1,1,2,1,11,0
4044,3,2,1,1,3,1
4045,1,2,1,1,14,0
4046,1,1,2,2,1,0
4047,3,2,2,2,19,0
4048,3,2,2,2,16,0
4049,1,1,2,1,9,0
4050,1,2,2,1,18,0
4051,2,2,2,1,12,1
4052,1,1,1,1,19,0
4053,2,2,1,1,13,0
4054,3,1,2,1,5,0
4055,2,2,2,1,4,0
4056,1,2,2,1,11,0
4057,2,2,2,1,9,0
4058,2,1,2,1,11,0
4059,3,2,1,1,18,1
4060,1,1,1,1,19,0
4061,3,2,1,1,19,0
4062,2,2,1,1,2,0
4063,2,1,1,1,13,0
4064,3,1,2,1,1,0
4065,3,1,1,1,14,1
4066,2,1,1,1,15,0
4067,1,1,2,2,2,0
4068,3,2,1,1,4,0
4069,3,2,2,2,18,1
4070,3,2,2,1,4,0
4071,3,2,2,1,2,0
4072,3,1,2,1,8,0
4073,3,1,2,1,15,0
4074,2,1,1,1,14,1
4075,2,1,2,2,13,0
4076,3,2,1,1,8,0
4077,1,2,1,1,15,1
4078,3,1,2,1,14,0
4079,3,1,2,2,6,0
4080,1,1,1,1,2,0
4081,3,1,1,1,12,0
4082,2,2,2,2,15,0
4083,1,1,2,1,7,0
4084,3,1,2,2,1,0
4085,1,1,1,1,13,0
4086,1,2,2,2,4,0
4087,2,2,2,2,10,0
4088,1,2,2,1,19,0
4089,2,1,2,1,11,0
4090,1,1,1,1,5,1
4091,3,1,1,1,7,1
4092,2,1,2,2,11,0
4093,3,1,1,1,6,0
4094,2,2,2,1,9,0
4095,3,2,1,1,1,0
4096,1,1,1,1,17,0
4097,3,2,2,1,5,0
4098,1,2,1,1,18,1
4099,3,1,2,1,19,0
4100,3,1,2,1,3,1
4101,1,1,1,1,20,0
4102,3,1,2,1,10,0
4103,3,1,2,2,8,0
4104,1,2,1,1,12,0
4105,1,2,2,2,12,1
4106,2,1,2,2,2,0
4107,2,1,1,1,10,1
4108,1,2,2,2,18,0
4109,2,2,1,1,14,0
4110,3,1,2,2,1,0
4111,2,2,1,1,2,1
4112,3,1,2,2,16,0
4113,3,1,2,2,11,1
4114,1,2,1,1,2,0
4115,2,2,1,1,6,0
4116,1,2,1,1,13,0
4117,1,1,2,1,10,0
4118,1,1,1,1,3,1
4119,1,2,2,1,4,1
4120,3,2,2,2,18,0
4121,3,2,1,1,7,0
4122,3,1,2,1,15,0
4123,3,1,2,2,9,0
4124,2,2,2,1,19,0
4125,3,1,2,2,12,0
4126,3,1,1,1,19,0
4127,2,1,1,1,15,0
4128,2,2,1,1,2,0
4129,2,2,1,1,4,0
4130,2,1,2,2,16,0
4131,1,2,2,2,6,0
4132,3,2,1,1,15,0
4133,3,1,2,2,13,0
4134,2,2,1,1,12,1
4135,3,1,1,1,9,0
4136,3,1,1,1,9,0
4137,3,2,1,1,16,0
4138,3,2,1,1,11,1
4139,1,2,2,2,20,0
4140,3,1,1,1,2,0
4141,1,1,1,1,3,0
4142,2,1,2,1,11,0
4143,2,2,1,1,19,0
4144,1,2,2,1,3,0
4145,2,2,1,1,13,0
4146,2,1,2,1,14,0
4147,1,1,1,1,19,0
4148,3,2,2,1,9,0
4149,2,2,1,1,17,0
4150,3,2,1,1,5,0
4151,1,1,2,1,9,1
4152,2,2,2,2,13,0
4153,2,1,1,1,15,0
4154,3,1,1,1,14,1
4155,2,2,1,1,13,0
4156,2,2,2,1,4,0
4157,1,1,1,1,4,0
4158,3,1,2,2,13,0
4159,1,2,2,1,17,0
4160,2,2,1,1,10,0
4161,2,2,1,1,4,0
4162,1,2,1,1,9,0
4163,3,1,2,2,4,0
4164,2,1,2,2,6,0
4165,2,1,1,1,19,0
4166,2,1,1,1,8,0
4167,1,1,1,1,6,0
4168,1,1,1,1,13,0
4169,1,2,2,1,20,0
4170,2,1,2,1,16,0
4171,2,2,2,2,7,0
4172,1,1,2,1,18,0
4173,1,1,1,1,12,0
4174,2,2,2,2,15,0
4175,1,2,2,1,12,0
4176,1,2,1,1,10,0
4177,2,1,1,1,7,0
4178,3,2,1,1,16,1
4179,1,1,2,1,19,0
4180,2,1,1,1,3,0
4181,3,2,1,1,14,1
4182,1,2,2,2,15,1
4183,1,2,2,1,8,0
4184,1,1,2,1,15,0
4185,1,2,1,1,5,0
4186,3,1,1,1,1,1
4187,1,2,2,1,5,0
4188,3,2,2,2,19,0
4189,2,2,1,1,8,0
4190,1,2,2,1,10,0
4191,1,2,1,1,6,0
4192,2,1,1,1,6,0
4193,3,2,2,2,12,0
4194,2,1,1,1,20,0
4195,3,2,1,1,16,0
4196,3,2,1,1,9,1
4197,3,2,2,2,12,0
4198,1,1,2,2,9,0
4199,2,2,1,1,5,0
4200,3,2,2,1,15,0
4201,1,1,1,1,7,0
4202,1,1,1,1,19,0
4203,1,1,2,1,18,0
4204,2,2,1,1,10,0
4205,2,1,1,1,19,1
4206,2,2,1,1,20,0
4207,2,1,1,1,7,0
4208,3,2,1,1,15,0
4209,1,1,1,1,18,1
4210,3,1,1,1,1,0
4211,1,2,1,1,20,0
4212,2,2,2,2,10,0
4213,1,1,1,1,14,0
4214,1,2,1,1,12,0
4215,2,2,2,2,12,0
4216,1,2,1,1,15,1
4217,3,1,2,1,17,1
4218,1,2,1,1,12,0
4219,2,1,2,2,15,0
4220,2,1,1,1,15,0
4221,1,2,2,2,6,0
4222,3,1,2,2,20,0
4223,2,1,1,1,4,0
4224,2,1,2,1,4,0
4225,2,1,1,1,6,1
4226,2,1,1,1,19,0
4227,2,2,1,1,14,0
4228,2,2,2,2,1,0
4229,1,1,1,1,16,0
4230,1,1,2,2,17,0
4231,3,2,1,1,19,0
4232,2,2,1,1,4,0
4233,3,1,2,1,2,0
4234,1,2,1,1,13,0
4235,3,2,2,2,6,0
4236,2,1,1,1,12,0
4237,3,2,1,1,1,0
4238,2,1,1,1,4,0
4239,2,1,2,2,14,0
4240,2,2,1,1,6,0
4241,1,1,2,1,15,0
4242,2,2,2,1,18,0
4243,3,2,1,1,10,0
4244,2,2,1,1,4,0
4245,2,2,1,1,14,0
4246,2,1,1,1,3,0
4247,1,2,2,2,7,0
4248,3,2,1,1,1,0
4249,2,2,2,1,10,0
4250,2,1,2,2,4,0
4251,1,1,1,1,6,1
4252,1,2,2,1,18,0
4253,3,2,2,1,7,1
4254,1,2,2,1,11,0
4255,3,1,1,1,16,0
4256,1,2,1,1,14,0
4257,3,2,1,1,10,0
4258,3,2,1,1,18,0
4259,2,1,1,1,9,0
4260,2,2,1,1,1,0
4261,2,2,1,1,12,0
4262,3,2,1,1,17,1
4263,2,1,1,1,18,0
4264,1,1,1,1,11,0
4265,3,1,1,1,10,0
4266,2,1,2,1,9,0
4267,2,2,1,1,16,1
4268,2,1,2,2,1,0
4269,3,1,2,1,20,1
4270,2,2,2,1,11,1
4271,3,1,1,1,10,0
4272,2,2,2,2,17,0
4273,2,2,1,1,12,0
4274,1,2,2,2,7,0
4275,2,2,1,1,19,0
4276,2,1,2,1,14,0
4277,2,1,1,1,6,0
4278,1,2,1,1,19,0
4279,1,1,2,2,2,0
4280,2,1,1,1,14,0
4281,1,2,2,1,1,1
4282,1,1,2,2,17,0
4283,1,2,2,1,13,0
4284,1,2,1,1,13,0
4285,1,1,2,1,20,0
4286,2,2,2,2,15,0
4287,3,1,1,1,3,1
4288,3,2,2,1,4,0
4289,1,2,2,1,17,0
4290,2,1,2,2,17,0
4291,1,2,2,2,14,0
4292,1,2,2,1,16,1
4293,2,1,1,1,4,0
4294,2,2,2,1,5,1
4295,3,2,1,1,17,1
4296,3,1,1,1,12,0
4297,1,2,1,1,7,0
4298,2,2,2,1,16,0
4299,3,1,1,1,8,0
4300,1,1,2,1,2,1
4301,2,1,1,1,2,0
4302,3,1,2,1,19,0
4303,1,2,2,2,17,0
4304,3,1,2,1,8,0
4305,3,1,1,1,10,0
4306,2,2,2,2,9,0
4307,2,1,1,1,19,1
4308,2,2,1,1,19,0
4309,2,2,2,2,1,0
4310,1,2,1,1,15,0
4311,2,2,2,1,19,0
4312,1,2,2,2,5,0
4313,1,2,2,2,16,0
4314,1,1,2,1,10,0
4315,1,2,1,1,17,0
4316,2,1,2,2,8,0
4317,2,2,2,2,1,0
4318,3,1,2,1,17,0
4319,2,2,1,1,2,1
4320,2,1,1,1,11,1
4321,2,2,2,1,1,0
4322,1,1,2,1,14,1
4323,1,2,1,1,2,0
4324,2,1,2,2,9,1
4325,3,1,1,1,4,0
4326,3,1,1,1,14,0
4327,2,2,2,1,17,1
4328,3,1,1,1,5,0
4329,1,1,2,2,4,0
4330,1,1,2,2,10,0
4331,3,1,1,1,15,0
4332,1,2,2,1,10,0
4333,2,1,2,1,9,0
4334,3,2,1,1,4,0
4335,2,2,1,1,1,0
4336,1,1,2,2,5,0
4337,3,2,1,1,3,0
4338,3,1,1,1,11,0
4339,2,2,2,1,6,0
4340,2,1,1,1,18,1
4341,3,2,1,1,16,0
4342,3,1,1,1,15,1
4343,3,2,1,1,3,0
4344,3,2,1,1,2,0
4345,1,1,1,1,5,0
4346,3,2,1,1,3,0
4347,2,2,1,1,14,0
4348,2,1,2,2,15,0
4349,3,1,1,1,14,0
4350,1,1,1,1,13,0
4351,2,2,2,1,20,0
4352,1,1,2,1,12,1
4353,1,1,1,1,7,0
4354,2,1,2,2,16,0
4355,3,2,2,2,18,0
4356,2,1,2,2,12,0
4357,3,1,1,1,8,0
4358,1,1,2,2,11,1
4359,1,2,1,1,7,1
4360,2,1,1,1,1,0
4361,2,2,1,1,7,0
4362,1,1,1,1,12,0
4363,2,2,1,1,8,1
4364,2,2,1,1,12,0
4365,1,2,2,2,13,1
4366,1,2,2,2,7,0
4367,1,1,1,1,19,1
4368,1,2,2,2,11,0
4369,1,1,1,1,12,0
4370,2,1,2,1,3,0
4371,2,1,2,1,7,0
4372,3,1,1,1,19,0
4373,2,2,1,1,10,0
4374,2,2,1,1,20,0
4375,1,1,1,1,19,0
4376,1,2,1,1,10,0
4377,1,1,2,1,15,0
4378,3,2,2,2,4,0
4379,1,1,1,1,5,0
4380,3,1,1,1,18,1
4381,2,2,2,1,3,0
4382,1,1,1,1,14,0
4383,1,1,1,1,15,0
4384,3,2,2,1,2,0
4385,3,1,2,2,12,0
4386,1,1,2,1,19,0
4387,2,1,2,1,5,1
4388,2,2,2,2,15,0
4389,2,1,2,1,11,0
4390,3,2,2,1,1,0
4391,1,1,2,1,7,1
4392,2,2,2,1,4,0
4393,1,2,2,2,9,1
4394,1,1,1,1,9,1
4395,2,2,1,1,9,0
4396,1,2,1,1,3,0
4397,2,1,1,1,17,0
4398,1,2,2,2,3,0
4399,1,2,2,2,18,0
4400,3,2,2,1,18,1
4401,1,2,2,1,17,0
4402,2,2,2,2,4,1
4403,2,2,2,1,20,0
4404,3,1,1,1,9,0
4405,3,2,1,1,3,0
4406,1,1,1,1,7,0
4407,3,1,1,1,2,0
4408,2,2,1,1,3,0
4409,2,1,2,1,10,0
4410,1,2,2,1,2,0
4411,3,1,1,1,3,0
4412,3,1,1,1,15,1
4413,3,1,1,1,19,0
4414,1,1,1,1,2,1
4415,3,1,2,2,10,0
4416,1,1,2,1,18,0
4417,3,2,1,1,3,0
4418,1,1,1,1,11,0
4419,1,1,1,1,5,1
4420,1,1,2,2,17,1
4421,3,1,1,1,13,0
4422,2,1,2,1,17,0
4423,1,1,2,2,15,0
4424,1,2,1,1,5,1
4425,3,1,1,1,16,1
4426,2,2,1,1,17,0
4427,3,1,1,1,11,0
4428,2,1,2,2,12,0
4429,2,2,2,2,7,0
4430,3,1,2,1,13,0
4431,1,1,1,1,12,0
4432,2,2,2,1,4,1
4433,3,2,2,2,1,0
4434,1,1,2,2,16,0
4435,2,2,2,1,16,0
4436,2,2,1,1,9,0
4437,1,2,1,1,16,0
4438,3,2,1,1,20,1
4439,2,2,2,2,6,0
4440,2,1,2,1,12,1
4441,3,2,1,1,2,0
4442,2,2,2,1,7,0
4443,2,1,1,1,19,0
4444,1,1,2,1,8,0
4445,2,1,1,1,1,0
4446,1,1,1,1,5,0
4447,2,2,2,1,8,0
4448,1,1,1,1,12,0
4449,2,1,1,1,19,0
4450,2,2,1,1,4,0
4451,2,1,2,2,1,0
4452,1,2,1,1,10,1
4453,1,2,1,1,20,0
4454,2,1,1,1,2,0
4455,3,2,1,1,7,0
4456,3,1,1,1,16,0
4457,3,1,1,1,4,0
4458,2,1,2,2,2,0
4459,2,1,1,1,16,0
4460,3,2,2,1,10,0
4461,3,1,2,1,4,0
4462,1,1,1,1,14,0
4463,3,1,2,1,1,0
4464,1,2,1,1,15,0
4465,3,2,2,1,7,0
4466,1,1,1,1,16,0
4467,2,2,2,2,1,0
4468,3,1,1,1,11,1
4469,2,2,1,1,14,0
4470,2,2,2,2,13,0
4471,2,1,1,1,6,0
4472,1,1,2,1,3,0
4473,2,1,2,2,6,0
4474,1,2,2,2,12,0
4475,1,2,2,2,17,0
4476,1,2,2,2,4,0
4477,3,2,1,1,15,1
4478,2,1,1,1,2,0
4479,1,1,2,1,17,1
4480,1,1,1,1,11,0
4481,3,2,2,2,15,1
4482,2,2,2,1,3,1
4483,1,1,2,2,14,0
4484,3,1,2,1,13,0
4485,1,2,2,2,1,0
4486,2,2,2,1,20,0
4487,3,2,2,2,13,0
4488,2,2,1,1,10,1
4489,1,1,1,1,2,0
4490,1,1,1,1,16,0
4491,3,2,1,1,9,0
4492,3,2,1,1,6,0
4493,1,1,1,1,7,0
4494,3,2,1,1,20,0
4495,3,1,1,1,2,0
4496,2,2,1,1,16,0
4497,1,2,2,2,6,0
4498,3,2,1,1,20,0
4499,2,1,2,1,18,1
4500,1,1,1,1,8,0
4501,2,2,1,1,18,0
4502,3,1,1,1,17,0
4503,3,1,1,1,1,0
4504,2,1,2,2,4,0
4505,3,2,2,1,5,0
4506,2,1,1,1,13,0
4507,3,1,1,1,9,0
4508,2,2,2,1,14,0
4509,3,1,1,1,12,0
4510,3,2,1,1,9,0
4511,3,2,1,1,3,0
4512,3,1,1,1,3,0
4513,2,1,1,1,8,0
4514,3,2,2,1,13,0
4515,2,1,2,1,20,0
4516,3,2,1,1,17,0
4517,2,1,1,1,3,0
4518,2,2,1,1,10,0
4519,1,2,1,1,4,0
4520,1,1,2,2,2,1
4521,3,1,1,1,17,0
4522,1,2,1,1,14,1
4523,2,2,2,1,3,0
4524,2,1,2,1,19,1
4525,2,2,1,1,8,0
4526,1,2,1,1,1,0
4527,1,1,1,1,6,0
4528,3,1,2,2,11,0
4529,3,1,2,2,4,0
4530,1,2,1,1,1,0
4531,1,2,2,2,1,0
4532,2,2,2,2,8,1
4533,3,2,1,1,2,1
4534,3,1,1,1,12,0
4535,1,1,1,1,5,0
4536,2,2,2,1,17,0
4537,3,1,1,1,10,0
4538,2,1,1,1,1,0
4539,3,2,1,1,13,0
4540,2,2,2,1,6,1
4541,2,2,2,1,10,0
4542,3,2,2,1,13,0
4543,3,1,1,1,13,0
4544,2,1,1,1,17,1
4545,1,2,1,1,4,0
4546,2,1,2,1,8,1
4547,1,1,2,1,7,0
4548,3,1,2,2,8,0
4549,2,1,1,1,15,0
4550,2,1,2,1,4,0
4551,3,2,2,2,6,0
4552,2,1,1,1,1,0
4553,3,2,1,1,13,0
4554,3,1,1,1,16,0
4555,3,2,2,1,3,1
4556,2,2,2,2,15,1
4557,1,2,1,1,17,0
4558,3,2,2,2,11,0
4559,2,1,1,1,5,0
4560,3,2,1,1,15,0
4561,1,1,1,1,11,0
4562,1,2,2,1,17,0
4563,2,1,1,1,17,0
4564,2,2,2,2,8,0
4565,1,1,1,1,11,0
4566,1,2,1,1,12,0
4567,1,2,1,1,3,0
4568,3,1,2,1,18,0
4569,1,2,1,1,8,0
4570,3,1,1,1,9,0
4571,3,2,2,1,16,0
4572,1,2,1,1,2,0
4573,2,1,2,1,20,0
4574,2,2,2,1,10,0
4575,3,2,2,1,18,0
4576,2,1,1,1,5,0
4577,1,2,1,1,12,0
4578,2,1,2,1,6,0
4579,1,2,2,2,5,0
4580,1,1,2,2,7,0
4581,2,2,2,2,14,0
4582,3,2,1,1,8,0
4583,3,2,1,1,11,0
4584,2,2,2,2,17,0
4585,2,1,1,1,10,1
4586,3,2,1,1,13,0
4587,3,2,1,1,2,0
4588,3,1,2,2,20,0
4589,3,1,2,1,19,0
4590,2,1,1,1,16,0
4591,1,1,1,1,1,0
4592,1,1,1,1,6,1
4593,3,1,2,2,6,0
4594,3,2,1,1,3,0
4595,1,1,2,1,11,1
4596,2,2,2,2,17,0
4597,2,2,2,2,16,0
4598,2,1,2,1,9,0
4599,2,1,1,1,1,0
4600,3,2,2,1,2,1
4601,1,2,1,1,17,0
4602,2,2,2,2,5,0
4603,2,2,1,1,1,0
4604,3,1,1,1,5,0
4605,3,2,1,1,8,0
4606,1,1,1,1,10,0
4607,1,2,2,2,14,0
4608,3,2,2,1,5,0
4609,2,2,1,1,7,0
4610,3,2,2,2,9,0
4611,1,2,1,1,18,0
4612,2,1,1,1,16,0
4613,2,2,2,1,5,0
4614,3,1,2,1,12,1
4615,3,1,1,1,18,1
4616,2,2,1,1,9,0
4617,1,2,2,1,14,0
4618,1,1,1,1,17,0
4619,3,2,1,1,3,0
4620,2,1,2,1,18,0
4621,1,1,1,1,7,1
4622,3,2,1,1,8,0
4623,3,1,1,1,8,0
4624,3,2,1,1,15,0
4625,3,2,2,1,17,0
4626,2,1,2,1,4,0
4627,3,2,2,1,13,0
4628,1,1,1,1,3,0
4629,3,1,2,2,2,0
4630,2,2,1,1,20,0
4631,1,1,1,1,11,0
4632,2,2,2,2,16,0
4633,3,2,1,1,1,0
4634,3,1,2,1,12,0
4635,2,1,1,1,5,0
4636,3,2,2,2,11,0
4637,2,1,1,1,18,0
4638,3,1,1,1,11,0
4639,2,2,1,1,3,0
4640,2,1,1,1,6,0
4641,3,2,2,1,4,0
4642,3,2,2,2,3,0
4643,3,1,1,1,9,0
4644,2,2,2,1,3,0
4645,1,1,1,1,20,0
4646,2,1,1,1,4,0
4647,2,2,2,1,7,0
4648,3,2,2,1,1,0
4649,3,2,1,1,12,1
4650,1,2,1,1,4,0
4651,2,1,2,2,2,0
4652,1,1,2,1,7,0
4653,1,1,2,1,11,0
4654,2,2,1,1,10,0
4655,2,2,2,2,9,0
4656,2,2,2,1,19,0
4657,1,1,1,1,20,0
4658,3,1,1,1,14,0
4659,1,1,1,1,14,0
4660,2,2,2,1,6,0
4661,2,1,2,1,9,0
4662,3,2,1,1,1,0
4663,2,1,1,1,11,0
4664,1,1,1,1,17,0
4665,1,2,1,1,13,0
4666,2,1,1,1,10,0
4667,1,1,1,1,14,0
4668,3,1,1,1,1,0
4669,1,2,1,1,7,0
4670,2,2,1,1,20,0
4671,1,2,1,1,10,1
4672,1,2,1,1,15,0
4673,2,1,1,1,2,0
4674,2,2,1,1,14,0
4675,2,2,1,1,1,0
4676,1,1,2,1,7,0
4677,2,2,1,1,13,0
4678,3,2,2,2,8,0
4679,2,2,2,1,11,0
4680,3,1,2,1,12,0
4681,2,1,2,2,5,0
4682,3,2,2,2,10,0
4683,1,2,1,1,18,0
4684,3,1,1,1,12,0
4685,1,1,1,1,18,1
4686,3,2,1,1,5,0
4687,3,2,2,2,3,1
4688,1,2,2,1,3,0
4689,3,2,2,1,2,0
4690,1,2,1,1,20,0
4691,2,1,1,1,8,0
4692,2,1,2,1,15,0
4693,3,2,2,2,16,0
4694,3,1,1,1,17,0
4695,1,2,1,1,11,0
4696,3,1,1,1,6,1
4697,2,2,2,1,18,0
4698,3,1,2,2,19,0
4699,2,1,2,2,9,0
4700,2,2,2,1,1,0
4701,1,1,1,1,18,0
4702,1,1,2,1,12,1
4703,1,2,1,1,9,0
4704,2,2,1,1,15,0
4705,1,1,2,2,15,0
4706,3,2,2,2,15,0
4707,1,1,1,1,18,0
4708,1,1,1,1,10,0
4709,1,1,1,1,8,0
4710,2,1,2,2,15,0
4711,1,1,2,1,11,0
4712,3,2,2,2,4,0
4713,2,2,2,1,1,0
4714,1,2,2,1,8,0
4715,3,1,2,1,15,0
4716,1,1,2,2,14,0
4717,3,2,1,1,6,0
4718,3,1,1,1,16,0
4719,2,2,1,1,17,0
4720,1,2,1,1,20,0
4721,1,1,1,1,16,0
4722,3,1,1,1,6,0
4723,1,1,1,1,18,0
4724,2,2,2,2,10,0
4725,3,1,2,2,17,0
